position,velocity,acceleration,jerk,heading,dt,x,y
0.000, 0.000, 0.000, 0.000, 0.000, 0.020, 1.500, 23.660
0.003, 0.160, 7.999, 399.937, -0.000, 0.020, 1.503, 23.660
0.010, 0.320, 7.991, -0.377, -0.000, 0.020, 1.510, 23.660
0.019, 0.479, 7.976, -0.752, -0.000, 0.020, 1.519, 23.660
0.032, 0.638, 7.954, -1.122, -0.000, 0.020, 1.532, 23.660
0.048, 0.797, 7.924, -1.486, -0.000, 0.020, 1.548, 23.660
0.067, 0.955, 7.887, -1.841, -0.000, 0.020, 1.567, 23.660
0.089, 1.111, 7.843, -2.186, -0.000, 0.020, 1.589, 23.660
0.115, 1.267, 7.793, -2.519, -0.001, 0.020, 1.615, 23.660
0.143, 1.422, 7.736, -2.838, -0.001, 0.020, 1.643, 23.660
0.175, 1.576, 7.673, -3.143, -0.001, 0.020, 1.675, 23.660
0.209, 1.728, 7.605, -3.432, -0.002, 0.020, 1.709, 23.660
0.247, 1.878, 7.531, -3.705, -0.003, 0.020, 1.747, 23.660
0.287, 2.027, 7.451, -3.961, -0.004, 0.020, 1.787, 23.659
0.331, 2.175, 7.367, -4.201, -0.005, 0.020, 1.831, 23.659
0.377, 2.320, 7.279, -4.424, -0.006, 0.020, 1.877, 23.659
0.426, 2.464, 7.186, -4.629, -0.008, 0.020, 1.926, 23.659
0.478, 2.606, 7.090, -4.818, -0.010, 0.020, 1.978, 23.658
0.533, 2.746, 6.990, -4.989, -0.013, 0.020, 2.033, 23.658
0.591, 2.883, 6.887, -5.143, -0.016, 0.020, 2.091, 23.657
0.651, 3.019, 6.782, -5.279, -0.019, 0.020, 2.151, 23.656
0.714, 3.152, 6.674, -5.396, -0.023, 0.020, 2.214, 23.654
0.780, 3.284, 6.564, -5.493, -0.027, 0.020, 2.280, 23.653
0.848, 3.413, 6.453, -5.567, -0.032, 0.020, 2.348, 23.651
0.919, 3.540, 6.340, -5.615, -0.037, 0.020, 2.419, 23.648
0.992, 3.664, 6.228, -5.633, -0.044, 0.020, 2.492, 23.645
1.068, 3.786, 6.115, -5.616, -0.050, 0.020, 2.568, 23.642
1.146, 3.907, 6.004, -5.556, -0.058, 0.020, 2.646, 23.638
1.227, 4.024, 5.895, -5.445, -0.066, 0.020, 2.726, 23.633
1.310, 4.140, 5.790, -5.274, -0.076, 0.020, 2.809, 23.627
1.395, 4.254, 5.689, -5.030, -0.086, 0.020, 2.894, 23.620
1.482, 4.366, 5.595, -4.700, -0.096, 0.020, 2.981, 23.612
1.572, 4.476, 5.510, -4.270, -0.108, 0.020, 3.070, 23.603
1.663, 4.585, 5.435, -3.723, -0.121, 0.020, 3.161, 23.592
1.757, 4.692, 5.375, -3.044, -0.135, 0.020, 3.254, 23.580
1.853, 4.799, 5.330, -2.218, -0.149, 0.020, 3.349, 23.567
1.951, 4.905, 5.306, -1.229, -0.165, 0.020, 3.446, 23.551
2.051, 5.011, 5.304, -0.069, -0.182, 0.020, 3.544, 23.534
2.154, 5.118, 5.330, 1.270, -0.199, 0.020, 3.645, 23.515
2.258, 5.225, 5.385, 2.783, -0.218, 0.020, 3.747, 23.493
2.365, 5.335, 5.475, 4.462, -0.238, 0.020, 3.851, 23.469
2.474, 5.447, 5.600, 6.283, -0.258, 0.020, 3.957, 23.442
2.585, 5.562, 5.764, 8.211, -0.279, 0.020, 4.064, 23.413
2.699, 5.682, 5.968, 10.200, -0.301, 0.020, 4.173, 23.380
2.815, 5.806, 6.212, 12.191, -0.324, 0.020, 4.283, 23.344
2.934, 5.936, 6.495, 14.113, -0.347, 0.020, 4.395, 23.305
3.055, 6.072, 6.812, 15.892, -0.371, 0.020, 4.509, 23.263
3.179, 6.215, 7.161, 17.453, -0.395, 0.020, 4.625, 23.216
3.307, 6.366, 7.536, 18.726, -0.419, 0.020, 4.741, 23.166
3.437, 6.524, 7.929, 19.656, -0.443, 0.020, 4.860, 23.111
3.571, 6.691, 8.333, 20.204, -0.467, 0.020, 4.980, 23.053
3.708, 6.866, 8.740, 20.354, -0.491, 0.020, 5.102, 22.989
3.849, 7.049, 9.143, 20.115, -0.514, 0.020, 5.226, 22.921
3.994, 7.239, 9.533, 19.520, -0.537, 0.020, 5.351, 22.849
4.143, 7.438, 9.905, 18.622, -0.559, 0.020, 5.478, 22.771
4.296, 7.643, 10.255, 17.489, -0.580, 0.020, 5.607, 22.689
