position,velocity,acceleration,jerk,heading,dt,x,y
0.000, 0.000, 0.000, 0.000, 3.142, 0.020, 24.000, 7.000
0.003, 0.160, 8.000, 0.000, 3.142, 0.020, 23.997, 7.000
0.010, 0.320, 8.000, 0.000, 3.142, 0.020, 23.990, 7.000
0.019, 0.480, 8.000, 0.000, 3.142, 0.020, 23.981, 7.000
0.032, 0.640, 8.000, 0.000, 3.142, 0.020, 23.968, 7.000
0.048, 0.800, 8.000, 0.000, 3.142, 0.020, 23.952, 7.000
0.067, 0.960, 8.000, 0.000, 3.142, 0.020, 23.933, 7.000
0.090, 1.120, 8.000, 0.000, 3.142, 0.020, 23.910, 7.000
0.115, 1.280, 8.000, 0.000, 3.142, 0.020, 23.885, 7.000
0.144, 1.440, 8.000, 0.000, 3.142, 0.020, 23.856, 7.000
0.176, 1.600, 8.000, 0.000, 3.142, 0.020, 23.824, 7.000
0.211, 1.760, 8.000, 0.000, 3.142, 0.020, 23.789, 7.000
0.250, 1.920, 8.000, 0.000, 3.143, 0.020, 23.750, 7.000
0.291, 2.080, 8.000, 0.000, 3.143, 0.020, 23.709, 7.000
0.336, 2.240, 8.000, 0.000, 3.143, 0.020, 23.664, 7.000
0.384, 2.400, 8.000, 0.000, 3.144, 0.020, 23.616, 7.000
0.435, 2.560, 8.000, 0.000, 3.145, 0.020, 23.565, 7.000
0.490, 2.720, 8.000, 0.000, 3.145, 0.020, 23.510, 6.999
0.547, 2.880, 8.000, 0.000, 3.146, 0.020, 23.453, 6.999
0.608, 3.040, 8.000, 0.000, 3.147, 0.020, 23.392, 6.999
0.672, 3.200, 8.000, 0.000, 3.148, 0.020, 23.328, 6.998
0.739, 3.360, 8.000, 0.000, 3.150, 0.020, 23.261, 6.998
0.810, 3.520, 8.000, 0.000, 3.151, 0.020, 23.190, 6.997
0.883, 3.680, 8.000, 0.000, 3.153, 0.020, 23.117, 6.997
0.960, 3.840, 8.000, 0.000, 3.155, 0.020, 23.040, 6.996
1.040, 4.000, 8.000, 0.000, 3.157, 0.020, 22.960, 6.994
1.123, 4.160, 8.000, 0.000, 3.160, 0.020, 22.877, 6.993
1.210, 4.320, 8.000, 0.000, 3.163, 0.020, 22.790, 6.991
1.299, 4.480, 8.000, 0.000, 3.166, 0.020, 22.701, 6.989
1.392, 4.640, 8.000, 0.000, 3.169, 0.020, 22.608, 6.987
1.488, 4.800, 8.000, 0.000, 3.173, 0.020, 22.512, 6.984
1.587, 4.960, 8.000, 0.000, 3.177, 0.020, 22.413, 6.981
1.690, 5.120, 8.000, 0.000, 3.181, 0.020, 22.311, 6.977
1.795, 5.280, 8.000, 0.000, 3.186, 0.020, 22.205, 6.972
1.904, 5.440, 8.000, 0.000, 3.191, 0.020, 22.096, 6.967
2.016, 5.600, 8.000, 0.000, 3.196, 0.020, 21.985, 6.962
2.131, 5.760, 8.000, 0.000, 3.202, 0.020, 21.870, 6.955
2.250, 5.920, 8.000, 0.000, 3.208, 0.020, 21.751, 6.947
2.371, 6.080, 8.000, 0.000, 3.215, 0.020, 21.630, 6.939
2.496, 6.240, 8.000, 0.000, 3.222, 0.020, 21.506, 6.929
2.624, 6.400, 8.000, 0.000, 3.229, 0.020, 21.378, 6.919
2.755, 6.560, 8.000, 0.000, 3.237, 0.020, 21.248, 6.907
2.890, 6.720, 8.000, 0.000, 3.245, 0.020, 21.114, 6.893
3.027, 6.880, 8.000, 0.000, 3.254, 0.020, 20.977, 6.879
3.168, 7.040, 8.000, 0.000, 3.263, 0.020, 20.837, 6.862
3.312, 7.200, 8.000, 0.000, 3.272, 0.020, 20.694, 6.844
3.459, 7.360, 8.000, 0.000, 3.282, 0.020, 20.548, 6.824
3.610, 7.520, 8.000, 0.000, 3.292, 0.020, 20.400, 6.803
3.763, 7.680, 8.000, 0.000, 3.302, 0.020, 20.248, 6.779
3.920, 7.840, 8.000, 0.000, 3.313, 0.020, 20.093, 6.753
4.080, 8.000, 8.000, 0.000, 3.324, 0.020, 19.936, 6.725
4.243, 8.160, 8.000, 0.000, 3.335, 0.020, 19.775, 6.694
4.410, 8.320, 8.000, 0.000, 3.347, 0.020, 19.612, 6.661
4.579, 8.480, 8.000, 0.000, 3.359, 0.020, 19.446, 6.626
4.749, 8.500, 0.000, 0.000, 3.371, 0.020, 19.281, 6.588
4.919, 8.500, 0.000, 0.000, 3.383, 0.020, 19.115, 6.549
5.089, 8.500, 0.000, 0.000, 3.394, 0.020, 18.951, 6.507
5.259, 8.500, 0.000, 0.000, 3.406, 0.020, 18.786, 6.464
5.429, 8.500, 0.000, 0.000, 3.417, 0.020, 18.622, 6.418
