timestamp,Right Pos,Left Pos,Right Vel,Left Vel
29.142412,0.0,0.0,0.0,0.0
29.181765,0.12170475739352352,0.1313061988083644,1.0250187456384177,1.1340080806176926
29.215388,0.26961885486539644,0.1870983583810884,2.3692205437161404,1.6478149455199882
29.245102,0.4292103810850489,0.32722750335444173,3.3968342735207315,2.6365039128319814
29.277824,0.5164018490684686,0.4925279947396752,3.788676882612886,3.4824687510044474
29.2993,0.6082642885510003,0.5737509991408967,4.144189713378616,3.778296945948193
29.322203,0.7011647217000012,0.664575444956959,4.294698795016662,4.022225457568475
29.347095,0.9012380009119556,0.7642228369380102,4.699516324939682,4.27653390585345
29.377303,1.0029613802259456,0.958846649401001,4.831860517414516,4.60869187912362
29.415108,1.2144525897690621,1.0629055144645467,5.055029155705412,4.782555818257225
29.446444,1.4425516979756872,1.2720612382581074,5.31193258815656,5.083573981533318
29.479381,1.5673704363686185,1.5198822261276488,5.555861099776842,5.511746368951898
29.503275,1.6901131874286115,1.6491124376030746,5.760864848904526,5.786814690566258
29.528143,1.9459786262132897,1.765886725080869,6.212392093818664,5.978843518863075
29.575359,2.2117050048294264,2.026163636948042,6.349926254625844,6.246126887978916
29.626616,2.5934271756735057,2.397246372710811,6.41999082711252,6.246126887978916
29.671582,2.8586345574564076,2.6562257924948973,6.443345684608079,6.342141302127325
29.704301,3.14122833315267,2.931813110942492,6.599044734578472,6.528980162091796
29.744923,3.396834273520731,3.2151853818886065,6.801453499539983,6.8611381353619665
29.778551,3.5408558947433444,3.4772787826721006,6.832593309534061,6.863733119528139
29.810555,3.7985378224443442,3.6218194007279485,6.666514322898975,6.897467913688391
29.838938,3.9306225165025603,3.8878052777607026,6.622399592074031,6.780693626210597
29.863591,4.219184755781021,4.036497870482427,6.733983911219479,6.85594816702962
29.908426,4.505671007726544,4.335699544842198,7.001267280335319,7.128421504477807
29.944268,4.78982177392251,4.607913383873768,7.1725362353027515,7.175131219468924
29.975723,4.923203960063813,4.884538695987832,7.081711789486689,7.206271029463003
30.002242,5.059959625621141,5.021034863128543,7.001267280335319,6.926012739516296
30.037126,5.34774336964975,5.321274531154783,6.975317438673588,6.964937502008895
30.071676,5.64123607884394,5.454916215712704,7.1024716628160744,7.053166963658784
30.106283,5.936804775371068,5.746851934407189,7.3152603644422785,7.224435918626216
30.143317,6.080566898177064,6.03645216735212,7.312665380276105,7.193296108632137
30.164695,6.371205124788465,6.173726829742683,7.3593750952672226,7.1647512828042315
30.204341,6.660286360900161,6.46747903735349,7.2166509661276965,7.159561314471886
30.238631,6.8017129979566,6.743066355801085,7.19589109279831,7.1102566153145945
30.269518,7.077559814820812,6.8935754374391305,7.076521821154342,7.141396425308673
30.301391,7.224435918626215,7.166567771720553,7.1102566153145945,7.063546900323477
30.336114,7.515593142070849,7.460838976164595,7.162156298638058,7.107661631148421
30.368372,7.815832810097089,7.60953156888632,7.260765696952641,7.159561314471886
30.405513,8.090382134878215,7.897834309748163,7.206271029463003,7.227030902792389
30.438869,8.231808771934654,8.175497615528696,7.143991409474847,7.099876678649902
30.465879,8.532826935210748,8.312512779502642,7.20367604529683,7.0843067736528615
30.499631,8.668025610268373,8.608859971279623,7.1543713461395395,7.180321187801271
30.531873,8.971119760877402,8.760407046584138,7.3775399844304355,7.2088660136291765
30.559328,9.113584391600313,9.04689329852966,7.346400174436356,7.34121020610401
30.592524,9.403703621378476,9.187022443503013,7.323045316940798,7.2711456336173335
30.630664,9.689930374907382,9.478439165364266,7.33342525360549,7.224435918626216
