timestamp,dt,CAN Time(ms),Left TPos,Right TPos,Left APos,Right APos,Right Target,Left Target,Left Actual,Right Actual,Left Setpoint,Right Setpoint,Heading Diff,Target Heading,Acutal Heading,T %,LX,LY,RX,RY
15.953514,0.05095700000000036,1.746999999999943,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0015203949573106001,-0.0015203949573106001,-1.5203949573106001E-4,179.99984796050427,,1.0,5.5,16.26397,5.5,18.44437
15.981497,0.15697399999999995,3.446000000000282,-0.03,-0.03,0.0,0.0,-0.6,-0.6,0.0,0.0,-36.125867672404944,-36.128908462319565,-1.5203949573106001E-4,179.99984796050427,,-4.208604679333327E-5,5.53,16.26397,5.53,18.44437
16.007048,0.024998000000000076,3.6129999999996443,-0.09,-0.09,-2.59498416617321E-4,-0.006227961998815703,-1.2,-1.2,0.0,0.0,-74.51121749397733,-74.51425828389195,-1.5203949573106001E-4,179.99984796050427,,-2.0404913628387462E-5,5.59,16.26397,5.59,18.44437
16.040675,0.02797999999999945,1.91300000000183,-0.18,-0.18,-0.032437302077165116,-0.05994413423860114,-1.8,-1.8,-0.3243730207716512,-0.5994413423860114,-115.13499781975986,-114.68881985967448,-1.5203949573106001E-4,179.99984796050427,,-1.3205324063936924E-5,5.68,16.26397,5.68,18.44437
16.062202,0.03216600000000014,2.1009999999996865,-0.3,-0.3,-0.09757140464811268,-0.09575491573179143,-2.4,-2.4,-0.6980507407005934,-0.9575491573179143,-155.0018961378316,-148.6518119515881,0.21984795931217604,179.99984796050427,,0.01418356580081328,5.8,16.26397,5.8,18.44437
16.083868,0.0228439999999992,5.369999999999209,-0.45,-0.45,-0.14583811013893436,-0.19021233938049628,-3.0,-3.0,-0.9757140464811268,-1.349391766410069,-198.77128740050884,-190.16182835731647,0.28984795215961867,179.99984796050427,,0.014581982938793236,5.95,16.26397,5.95,18.44437
16.110131,0.03394000000000119,2.292999999998102,-0.63,-0.63,-0.20474425071106622,-0.2574224292843824,-3.6,-3.6,-2.0448475229444893,-2.5223246095203598,-239.72207795315902,-226.76027523149222,0.44984794858334,179.99984796050427,,0.01876539501177021,6.13,16.26397,6.13,18.44437
16.162296,0.05018099999999848,3.6340000000016914,-0.84,-0.84,-0.4030010410066994,-0.3941780948417105,-4.2,-4.2,-2.5690343245114775,-2.966066901935979,-280.81754906962396,-265.54246505027345,0.5098479509675258,179.99984796050427,,0.018155843630738248,6.34,16.26397,6.34,18.44437
16.20756,0.04997499999999988,1.9559999999998468,-1.08,-1.08,-0.5348262366482984,-0.5932133803871957,-4.8,-4.8,-3.300819859372323,-3.3579095110281334,-316.5866070952712,-302.9951164682928,0.4598479688489192,179.99984796050427,,0.01452518705917765,6.58,16.26397,6.58,18.44437
16.26034,0.04990899999999954,1.3669999999983418,-1.33,-1.33,-0.7748622720193203,-0.7691533068537393,-5.0,-5.0,-3.640762785141013,-3.7497521201202884,-334.75448246078463,-320.05908579838297,0.43984795812008315,179.99984796050427,,0.013139419519844962,6.83,16.26397,6.83,18.44437
16.308654,0.04995400000000316,2.4879999999996016,-1.58,-1.58,-0.9764925417309788,-1.07613993371203,-5.0,-5.0,-4.380333272500378,-4.792935754921918,-333.96692413869397,-313.869965023976,0.6298479557358974,179.99984796050427,,0.018859590881949922,7.08,16.26397,7.08,18.44437
16.360883,0.050036999999999665,2.651000000000181,-1.83,-1.83,-1.3257774104978928,-1.2959350925869009,-5.0,-5.0,-5.166613474850861,-5.309337603990387,-337.4004594712358,-314.1433443449365,0.8298479438149684,179.99984796050427,,0.024595341248659884,7.33,16.26397,7.33,18.44437
16.407522,0.04995800000000017,1.7859999999991771,-2.08,-2.08,-1.5479080551223194,-1.6011052305288702,-5.0,-5.0,-5.755674880572179,-5.301552651491867,-329.3918073753033,-311.19094234437136,0.7098479390465968,179.99984796050427,,0.02155026090973199,7.58,16.26397,7.58,18.44437
16.460587,0.05044399999999882,0.8510000000008233,-2.33,-2.33,-1.8930409492233562,-1.8330968149847553,-5.0,-5.0,-5.7245350705781,-5.371617223978544,-327.2769054701056,-316.44635265307136,0.31984795335171157,179.99984796050427,,0.009773007138779837,7.83,16.26397,7.83,18.44437
16.505481,0.04956500000000119,2.0150000000001,-2.58,-2.58,-2.1520203690074426,-2.195356604582535,-5.0,-5.0,-5.973653550530728,-5.8283344372250285,-315.65575346656027,-318.0439505601191,0.11984795782205993,179.99984796050427,,0.0037967930730195385,8.08,16.26397,8.08,18.44437
16.555779,0.05001099999999781,1.6430000000013933,-2.83,-2.83,-2.3541696355523354,-2.3993223600437497,-5.0,-5.0,-5.799789611397123,-5.662255450589943,-316.7572577428173,-315.96186093736446,-0.13015203472735948,179.99984796050427,,-0.0041088887956288915,8.33,16.26397,8.33,18.44437
16.605934,0.049981000000002496,0.8470000000002642,-3.08,-3.08,-2.6813971389067772,-2.717467418816585,-5.0,-5.0,-5.2937676989933475,-5.221108142340498,-309.4446993849638,-312.33289644872025,-0.28015204068782396,179.99984796050427,,-0.009053379852511275,8.58,16.26397,8.58,18.44437
16.657238,0.049994999999999123,2.6679999999998927,-3.33,-3.33,-2.939079066607777,-2.9943522293472666,-5.0,-5.0,-5.79719462723095,-5.895804025545532,-293.1665158602173,-326.0094008769691,-1.850152063337589,179.99984796050427,,-0.0631092557725708,8.83,16.26397,8.83,18.44437
16.705572,0.050011999999998835,3.291000000000821,-3.58,-3.58,-3.2364642520512272,-3.213368892972286,-5.0,-5.0,-5.60257081476796,-5.991818439693941,-290.90005126428474,-327.04137387640395,-1.7201520681059606,179.99984796050427,,-0.05913206479785699,9.08,16.26397,9.08,18.44437
16.763237,0.05003800000000069,1.6180000000005634,-3.83,-3.83,-3.5987240416490067,-3.6970739415469716,-5.0,-5.0,-5.3923770973079295,-6.00738834469098,-296.6945247882405,-313.21553375595056,-1.2801520108855016,179.99984796050427,,-0.0431471396986238,9.33,16.26397,9.33,18.44437
16.810859,0.04998199999999997,2.684000000002129,-4.08,-4.08,-3.8473235247684006,-3.929325024419474,-5.0,-5.0,-6.108592727171736,-5.888019073047013,-290.95618500157315,-302.38735069612034,-0.8801520347273595,179.99984796050427,,-0.030250329090704867,9.58,16.26397,9.58,18.44437
16.854232,0.04998199999999997,1.6579999999990491,-4.33,-4.33,-3.9882311649916056,-4.153012659543605,-5.0,-5.0,-5.202943253177285,-5.644090561426731,-305.06706423908713,-298.4677611121087,-0.2901520311510808,179.99984796050427,,-0.009511090024575149,9.83,16.26397,9.83,18.44437
16.906176,0.04999000000000109,2.2540000000006444,-4.58011,-4.57989,-4.306635722181058,-4.460777781651747,-4.99787,-5.00213,-4.546412259135463,-5.314527572322733,-303.60742056991876,-290.4311944347795,0.06588161610591214,-179.99411838255298,,0.002169960667701798,10.08011,16.26397,10.07989,18.44437
16.958876,0.050034000000000134,1.9639999999974123,-4.58011,-4.57989,-4.6857629088589645,-4.676939962693976,-0.0,-0.0,-5.760864848904526,-5.239273031503711,2.752566465954177,3.363319581882833,-0.3941183885134478,-179.99411838255298,,1.4318215141694197,10.08011,16.26397,10.07989,18.44437
17.005791,0.049972999999997825,1.858999999999611,-4.86211,-4.85789,-4.868190295740941,-4.9455208238929025,-5.55998,-5.64002,-5.615545735598826,-4.847430422411555,-305.2234294705057,-324.8940638224194,-1.2692671012756875,-179.88926710604406,,-0.04158485157832024,10.36211,16.2642,10.35789,18.4446
17.056033,0.04996900000000082,2.0050000000004786,-5.17712,-5.16287,-5.018699377378987,-5.119644261443125,-6.09965,-6.30034,-4.54381727496929,-4.427042987491495,-353.71469408741655,-361.429877607799,-1.3857065107471556,-179.6257065202839,,-0.039175825429652464,10.67712,16.26547,10.66287,18.44582
17.106029,0.05027300000000068,2.0019999999973948,-5.52579,-5.49421,-5.297919673659225,-5.497214457621327,-6.62666,-6.9733,-4.297293779182835,-5.516936337284244,-409.68481620136095,-374.94453998152443,-0.11020507077068942,-179.17020507315488,,-0.002689996465881308,11.02577,16.26905,10.99419,18.44922
17.154914,0.04976699999999923,1.1669999999988079,-5.90873,-5.85126,-5.556899093443311,-5.767352309319958,-7.14109,-7.65882,-5.332692461485946,-6.42777577961104,-473.812715390185,-394.42408950007723,1.499895829888942,-178.49010417033458,,0.031655879658142504,11.40863,16.27677,11.35117,18.45641
17.205624,0.04999600000000015,2.096000000001652,-6.32656,-6.23342,-5.9931159317770275,-6.178397801241795,-7.64322,-8.3566,-6.951962581178028,-6.715819022056267,-526.991426074804,-416.57352431950113,3.017254775346885,-177.55274521750056,,0.05725434278542891,11.82622,16.29108,11.73311,18.46949
17.257762,0.04997099999999932,1.7929999999992674,-6.77986,-6.64011,-6.278304691639463,-6.437896217859115,-8.13374,-9.06593,-7.278930586115853,-6.765123721213557,-592.7352222017701,-431.13916026236694,4.322238524647275,-176.32776145151087,,0.07292022411949671,12.27887,16.31514,12.13922,18.49106
