timestamp,dt,CAN Time(ms),Left TPos,Right TPos,Left APos,Right APos,Right Target,Left Target,Left Actual,Right Actual,Left Setpoint,Right Setpoint,Heading Diff,Target Heading,Acutal Heading,T %,LX,LY,RX,RY
56.312273,0.05003500000000116,2.3569999999963898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10152039272213642,-0.10152039272213642,-0.010152039272213642,179.99984796050427,,1.0,5.5,16.26397,5.5,18.44437
56.347114,0.3152940000000015,14.492999999994538,-0.015,-0.015,0.0,0.0,-0.3,-0.3,0.0,0.0,-17.96217364095899,-18.165214426403264,-0.010152039272213642,179.99984796050427,,-0.00565189908256094,5.515,16.26397,5.515,18.44437
56.362535,0.023566999999999894,7.861000000005447,-0.045,-0.045,0.0,0.0,-0.6,-0.6,0.0,0.0,-37.15484855174518,-37.357889337189455,-0.010152039272213642,179.99984796050427,,-0.002732359212304418,5.545,16.26397,5.545,18.44437
56.388149,0.015909000000000617,3.8009999999957245,-0.09,-0.09,-5.18996833234642E-4,-0.014791409747187295,-0.9,-0.9,0.0,-0.0025949841661732096,-57.47650433963645,-57.66001387508072,-0.010152039272213642,179.99984796050427,,-0.0017662937906285788,5.59,16.26397,5.59,18.44437
56.412504,0.026272999999996216,5.840999999996654,-0.15,-0.15,-0.027247333744818702,-0.051380686490229546,-1.2,-1.2,-0.272473337448187,-0.14791409747187295,-78.98807850239761,-77.91690054231223,-1.5203949573106001E-4,179.99984796050427,,-1.9248410470757938E-5,5.65,16.26397,5.65,18.44437
56.424403,0.02358199999999755,2.617999999998233,-0.225,-0.225,-0.054494667489637404,-0.07291905506946718,-1.5,-1.5,-0.272473337448187,-0.5138068649022955,-100.95597730045948,-96.34261182845317,0.1398479611003154,179.99984796050427,,0.013852370591600315,5.725,16.26397,5.725,18.44437
56.43163,0.011802000000002977,2.8800000000046566,-0.315,-0.315,-0.054494667489637404,-0.07291905506946718,-1.8,-1.8,-0.544946674896374,-0.7291905506946719,-122.61379446966596,-118.43011649765965,0.1398479611003154,179.99984796050427,,0.01140556506755144,5.815,16.26397,5.815,18.44437
56.444125,0.00689299999999804,2.793999999994412,-0.42,-0.42,-0.0817420012344561,-0.10613485239648428,-2.1,-2.1,-0.8174200123445611,-0.7291905506946719,-146.2005924980961,-142.4676958118526,0.21984795931217604,179.99984796050427,,0.015037419175646568,5.92,16.26397,5.92,18.44437
56.450538,0.012613999999999237,2.8529999999946654,-0.54,-0.54,-0.0817420012344561,-0.10613485239648428,-2.4,-2.4,-0.8174200123445611,-1.0613485239648428,-172.86715259998715,-165.23425605679478,0.28984795215961867,179.99984796050427,,0.016767092405942725,6.04,16.26397,6.04,18.44437
56.464129,0.014134000000005642,1.3900000000006685,-0.675,-0.675,-0.12793271939233922,-0.15621804680362722,-2.7,-2.7,-1.2793271939233923,-1.5595854838700989,-197.28613128163906,-191.52979697618625,0.3698479652726405,179.99984796050427,,0.01874677975942759,6.175,16.26397,6.175,18.44437
