timestamp,Right Pos,Left Pos,Right Vel,Left Vel
33.394618,0.0,0.0,0.0,0.0
33.434259,0.15907252938641772,0.14038864338997065,1.0535635714663232,1.2352124630984478
33.461706,0.20578224437753553,0.17879440904933414,1.6763597713478935,1.4661660538878636
33.491456,0.2511944672855667,0.27091634694848304,1.907313362137309,1.894338441306443
33.522861,0.3700447420962997,0.32359452552179924,2.3951703853778725,2.117507079597339
33.549554,0.4312863684179874,0.4515272449141384,2.6209340078349417,2.6365039128319814
33.573475,0.5724535070578101,0.5187373348180245,2.875242456119916,2.8856223927846094
33.597714,0.6471890510435985,0.5890614057213186,3.334554653532574,3.1087910310755054
33.625399,0.7299690459445238,0.7432034651920073,3.5317734501617384,3.2878449385414563
33.656922,0.8895605721641763,0.8244264695932287,3.8457665342686966,3.661522658470399
33.679605,0.9775305353974479,0.9090229534104753,3.9936806317405695,3.8353865976040042
33.709586,1.0732854511292393,1.0862603719601056,4.167544570874175,4.172734539206521
33.738585,1.2533773522616602,1.1770848177761677,4.40628311416211,4.286913842518143
33.769137,1.3514677537430075,1.3662591634901948,4.554197211633983,4.541222290803117
33.801674,1.5505030392884926,1.4622735776386035,4.743631055764627,4.637236704951525
33.833086,1.7526523058333856,1.6610493647674716,4.95641975739083,4.803315691586611
33.858587,1.8634581297289818,1.7664057219141036,5.049839187373066,4.904520074067366
33.891522,1.9628460232934157,1.9817894077064802,5.117308775693569,5.148448585687648
33.918093,2.1857551631676944,2.090778742685755,5.335287445652119,5.267817857331616
33.954203,2.409442798291825,2.3129093873101816,5.496176463954858,5.4364918281328745
33.977654,2.5202486221874207,2.4252722017054813,5.545481163112148,5.488391511456339
34.00964,2.6450673605803527,2.6481813415797606,5.644090561426731,5.599975830601787
34.039884,2.8812109197021147,2.7761140609720996,5.792004658898604,5.7037751972487145
34.072519,3.1253989297390135,3.027308528257666,5.880234120548493,5.976248534696902
34.102335,3.261635598463107,3.151348771400746,6.116377679670255,6.08004790134383
34.133777,3.5110135768323523,3.4053977212691025,6.204607141320144,6.277266697972994
34.158494,3.6272688674769125,3.534108935911294,6.227961998815703,6.303216539634727
34.190394,3.768695504533352,3.8003543113606653,6.326571397130285,6.445940668774253
34.213565,4.034681381566107,3.9461924214995996,6.4874604154330235,6.614614639575511
34.245985,4.178443504372102,4.236052152861147,6.6120196554093384,6.949367597011856
34.276317,4.463113267401303,4.385004243999489,6.933797692014816,7.136206456976327
34.318173,4.730656134933761,4.66578153077943,6.887087977023699,7.219245950293869
34.355235,5.020515866295309,4.9564197573908295,6.998672296169146,7.188106140299791
34.379945,5.157012033436019,5.114713791527396,6.983102391172108,7.273740617783506
34.413312,5.316863058072289,5.429485370884207,7.112851599480767,7.543618971065521
34.444127,5.629818148512778,5.596602351185761,7.572163796893426,7.800522403516668
34.480084,5.9160449020416825,5.893209041379358,7.556593891896386,7.800522403516668
34.505196,6.068110974179433,6.197341185654858,7.611088559386023,7.836852181843094
34.535298,6.367572146955821,6.356413715041278,7.364565063599569,7.665583226875662
34.564642,6.528201666841943,6.5110747713452,7.605898591053677,7.63184843271541
34.59256,6.832333811117443,6.821953874452751,7.6448233535462755,7.712292941866779
34.61766,6.997115305669443,6.973241451340648,7.759002656857898,7.686343100205047
34.64896,7.154630844556157,7.290608014863633,7.886156881000384,7.891346849332731
34.68136,7.460579477747976,7.450199541083284,7.784952498519629,7.844637134341613
34.712387,7.759002656857897,7.746287234443648,7.831662213510747,7.774572561854936
34.738716,7.915220703661523,7.893163338249051,7.533239034400827,7.637038401047756
34.774226,8.222466828936433,8.204561438189836,7.63184843271541,7.517669129403788
34.793378,8.374013904240947,8.357406005577438,7.585138717724292,7.556593891896386
34.817983,8.535162420960303,8.499092141050495,7.686343100205047,7.528049066068481
34.850086,8.695791940846425,8.800629301159823,7.862802023504825,7.592923670222811
34.877537,8.998886091455457,8.951138382797868,7.777167546021109,7.5202641135699615
34.908457,9.153028150926145,9.23684613949354,7.790142466851975,7.320450332774625
34.927014,9.300423251564784,9.377753779716745,7.727862846863818,7.255575728620294
34.941012,9.442887882287692,9.377753779716745,7.512479161071441,7.255575728620294
34.96759,9.594434957592208,9.650227117164931,7.455389509415631,7.001267280335319
34.999754,9.886370676286694,9.79191325263799,7.372350016098088,6.9960773120029724
35.032623,10.186869842729552,10.06412709166956,7.286715538614373,6.884492992857526
35.057698,10.343347387949795,10.196211785727774,7.398299857759821,6.866328103694313
35.084433,10.477767567757569,10.47179910417537,7.3593750952672226,6.92860772368247
35.119833,10.765810810202794,10.603883798233586,7.374945000264262,6.829998325367887
35.151563,11.02582822365335,10.86390121168414,7.206271029463003,6.72619895872096
35.176528,11.16232439079406,10.998580889908531,6.8481632145311,6.599044734578472
35.219789,11.436614217158569,11.25237034136027,6.741768863717998,6.417395842946347
35.255361,11.714018024522485,11.518615716809641,6.809238452038502,6.466700542103639
35.288848,11.856482655245394,11.779671123926668,6.938987660347163,6.534170130424142
35.329115,12.127917999027112,12.043321515209865,6.900062897854565,6.599044734578472
35.372955,12.39935334280883,12.290623506246172,6.905252866186911,6.497840352097716
35.403275,12.656516273676594,12.42167020663792,6.6379694970710705,6.490055399599197
35.436614,12.926913623791844,12.691289061503316,6.622399592074031,6.477080478768331
35.465203,13.056662832100503,12.962464906868416,6.5860698137476055,6.521195209593276
35.514578,13.322648709133258,13.22948877756764,6.6379694970710705,6.679489243729842
35.562875,13.715529311891883,13.5105255627642,6.583474829581433,6.801453499539983
35.591064,13.853582469532297,13.773656957214163,6.640564481237244,6.829998325367887
35.623225,14.119568346565051,13.918976070519859,6.643159465403417,6.858543151195793
35.653709,14.384516229931334,14.196120379467159,6.650944417901936,6.887087977023699
35.683571,14.52153139390528,14.330021562441697,6.6924641645607075,6.850758198697274
35.713267,14.789074261437738,14.62040029063648,6.661324354566629,6.977912422839761
35.738821,14.928165412744622,14.75222548627808,6.7625287370473846,7.032407090329398
35.765706,15.067775560884742,15.042863712889478,6.840378262032581,7.099876678649902
35.794236,15.332982942667643,15.177802889530485,6.809238452038502,7.1388014411425
35.812442,15.475188074973934,15.322343507586334,6.770313689545904,7.06614188448965
35.847929,15.614798223114054,15.612981734197733,6.868923087860486,7.07392683698817
35.883353,15.888050055812093,15.762712320585926,6.832593309534061,7.169941251136578
35.91531,16.171422326758208,16.045565594698807,6.9856973753382805,7.21146099779535
35.937624,16.304285516066276,16.182061761839517,6.918227787017776,7.2711456336173335
35.966379,16.440003187957135,16.468029016951803,6.887087977023699,7.094686710317555
35.999369,16.72597044306942,16.61464562234059,6.954557565344202,7.086901757819035
36.02629,16.870770559541885,16.90943582361787,6.918227787017776,7.188106140299791
36.058405,17.1601112940702,17.047748479674897,7.169941251136578,7.221840934460043
36.087088,17.301018934293406,17.349285639784227,7.175131219468924,7.367160047765742
36.117495,17.588543179905397,17.48266782592553,7.162156298638058,7.294500491112893
36.149313,17.728153328045515,17.773825049370163,7.182916171967444,7.250385760287947
36.171712,17.864908993602842,17.919922657925717,7.092091726151382,7.242600807789429
36.196217,18.157104210713946,18.071988730063467,7.149181377807193,7.2088660136291765
36.227219,18.30190432718641,18.35769648675914,7.206271029463003,7.245195791955601
36.25664,18.583460109216205,18.49886362539896,7.143991409474847,7.206271029463003
36.279823,18.73396919085425,18.63328380520673,7.237410839457082,7.1388014411425
36.311929,19.015265474467427,18.928593003317243,7.206271029463003,7.162156298638058
36.352158,19.170705026021203,19.198730855015874,7.198486076964484,7.07392683698817
36.375398,19.447589836551884,19.34638545407113,7.1907011244659635,7.068736868655823
36.397632,19.590054467274793,19.47795115129611,7.13101648864398,7.035002074495571
36.435909,19.880692693886193,19.75898793649267,7.206271029463003,6.907847850353083
36.468181,20.018226854693374,20.043138702688637,7.105066646982248,6.980507407005934
36.496213,20.3078270876383,20.17911587299611,7.162156298638058,6.944177628679509
36.528023,20.45470319144371,20.457038677193264,7.151776361973366,6.983102391172108
36.565175,20.72198656055955,20.731847500391005,7.019432169498532,6.876708040359006
36.610089,21.00665632358875,21.022226228585787,7.022027153664705,7.016837185332359
36.637689,21.293142575534272,21.16261487197576,7.06614188448965,7.0479769953264375
36.67233,21.569767887648336,21.442873161922467,7.159561314471886,7.099876678649902
36.698099,21.70185258170655,21.580147824313027,6.957152549510375,7.081711789486689
36.731308,21.845614704512546,21.84353871717961,6.964937502008895,6.889682961189872
36.756389,22.123797007126317,21.99534529090074,6.881898008691352,6.915632802851603
36.794055,22.412618744821394,22.273787091931126,7.06614188448965,6.938987660347163
36.817961,22.553007388211366,22.412878243238012,7.1024716628160744,6.959747533676548
36.846053,22.6869085711859,22.680680609187085,7.019432169498532,6.962342517842722
36.877578,22.962495889633498,22.81769577316103,6.990887343670626,6.842973246198754
36.905016,23.099770552024058,23.092764094775394,6.907847850353083,6.793668547041463
36.938199,23.37198439105563,23.228741265082867,6.819618388703194,6.778098642044424
36.975358,23.513411028112067,23.49861961836488,6.902657882020738,6.78328861037677
36.998418,23.785105870310403,23.62759033142369,6.811833436204676,6.822213372869368
37.028149,23.915893072285535,23.89201921795674,6.809238452038502,6.708034069557747
37.057,24.194075374899302,24.036819334429207,6.827403341201714,6.713224037890094
37.078621,24.329274049956926,24.17227750790345,6.791073562875289,6.78328861037677
37.144344,24.758743929458593,24.60096889215526,7.024622137830878,6.980507407005934
37.179889,25.03770472732221,24.87214473752036,7.055761947824958,7.035002074495571
37.217467,25.31095656002025,25.149808043300894,6.949367597011856,6.964937502008895
37.24404,25.4495287144939,25.438889279412592,6.889682961189872,6.990887343670626
37.272457,25.733160483856633,25.57045497663757,6.954557565344202,6.964937502008895
37.299446,25.86628317158132,25.721483055108852,6.915632802851603,7.037597058661745
37.329074,26.00563382130482,25.999146360889387,6.910442834519257,7.016837185332359
