timestamp,dt,CAN Time(ms),Left TPos,Right TPos,Left APos,Right APos,Right Target,Left Target,Left Actual,Right Actual,Left Setpoint,Right Setpoint,Heading Diff,Target Heading,Acutal Heading,T %,LX,LY,RX,RY
21.753965,0.04959700000000211,2.1780000000006794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999329447746,0.0,,NaN,2.0,14.5902,2.0,12.4098
21.788767,0.1482069999999993,2.3749999999971294,0.03,0.03,0.0,0.0,0.6,0.6,0.0,0.0,34.397761139923496,34.47007236348579,0.029999999329447746,0.0,,-0.0010511036353230917,2.03,14.5902,2.03,12.4098
21.80261,0.023398000000000252,3.2429999999976644,0.09,0.09,0.0,0.0,1.2,1.2,0.0,0.0,69.3594200034523,69.50522788047135,0.029999999329447746,0.0,,-0.0010511036353230917,2.09,14.5902,2.09,12.4098
21.820775,0.01454299999999975,2.9150000000015552,0.18,0.18,5.18996833234642E-4,7.784952498519628E-4,1.8,1.8,0.0,0.0,104.83846947479536,105.14220804174771,0.03999999910593033,0.0,,-0.0014020280123558469,2.18,14.5902,2.18,12.4098
21.84506,0.017132000000000147,3.039000000001124,0.3,0.3,0.005189968332346419,0.002075987332938568,2.4,2.4,0.025949841661732097,0.012974920830866049,140.865922167197,141.33046898407056,0.05000000074505806,0.0,,-0.0017528855960187739,2.3,14.5902,2.3,12.4098
21.874166,0.046682000000000556,1.606999999999914,0.45,0.45,0.015310406580421937,0.026468838494966736,3.0,3.0,0.10898933497927481,0.14272412913952653,176.59493970541214,178.247903770185,0.15000000596046448,0.0,,-0.005274570736229815,2.45,14.5902,2.45,12.4098
21.926263,0.04999899999999968,1.1060000000000514,0.63,0.63,0.09082444581606233,0.11236281439529998,3.6,3.6,0.7836852181843094,0.9886889673119929,212.46660394234868,213.85186804718307,0.11999999731779099,0.0,,-0.004213691726395386,2.63,14.5902,2.63,12.4098
21.975335,0.04998599999999698,2.195000000000391,0.84,0.84,0.21097221270988195,0.18761735521432304,4.2,4.2,1.68154973968024,1.5751553888671384,247.0907983501425,251.19263459292904,0.20999999344348907,0.0,,-0.007411006687097939,2.84,14.5902,2.84,12.4098
22.022403,0.05001400000000089,0.5950000000005673,1.08,1.08,0.32644900810458977,0.3482468751004447,4.8,4.8,2.23947133540748,2.265421177069212,282.44190513620714,287.41691495000913,0.27000001072883606,0.0,,-0.009533227835304789,3.08,14.5902,3.08,12.4098
22.076174,0.049981000000002496,1.8760000000028754,1.35,1.35,0.5483201543123992,0.4979774614886389,5.4,5.4,3.2255653185532998,2.9349270919419004,317.10617112089227,323.66014198557383,0.25,0.0,,-0.008840422783106454,3.35,14.5902,3.35,12.4098
22.135311,0.05002399999999696,1.9960000000018852,1.65,1.65,0.8137870345119186,0.8547877843374553,6.0,6.0,3.8198166926069645,4.294698795016662,355.0240752760166,356.6800789153045,0.10000000149011612,0.0,,-0.003508162896912365,3.65,14.5902,3.65,12.4098
22.176594,0.0500290000000021,3.4149999999968372,1.98,1.98,1.0255377424716523,0.9552136715683585,6.6,6.6,4.637236704951525,4.525652385806078,390.52318338914057,391.84642557664057,0.0,0.0,,-0.0,3.98,14.5902,3.98,12.4098
22.228257,0.050046999999999287,1.270999999999134,2.34,2.34,1.2541558475115122,1.3104670039174708,7.2,7.2,5.244462999836057,5.343072398150639,427.9092577892607,424.7606462030854,-0.07000000029802322,0.0,,0.002440986302175439,4.34,14.5902,4.34,12.4098
22.276112,0.0499149999999986,2.2489999999990573,2.73,2.73,1.6291310595235409,1.6820687365134743,7.8,7.8,5.95808364553369,6.061883012180617,463.43459904853347,457.6030574099828,-0.15000000596046448,0.0,,0.00521696901620874,4.73,14.5902,4.73,12.4098
22.322197,0.0500290000000021,1.2609999999995125,3.15,3.15,1.9117248352198035,1.964922010626354,8.4,8.4,6.479675462934504,6.528980162091796,501.99422337658063,491.94836955021094,-0.25999999046325684,0.0,,0.009008945564184792,5.15,14.5902,5.15,12.4098
22.376011,0.0499609999999997,1.601999999998327,3.6,3.6,2.37700549621466,2.438506620952965,9.0,9.0,7.385324936928955,7.426844683587726,536.2523405468339,524.6978025378378,-0.2800000011920929,0.0,,0.009694420574363925,5.6,14.5902,5.6,12.4098
22.428444,0.05004500000000078,2.7419999999978018,4.08,4.08,2.7073469805685093,2.7532782003097753,9.6,9.6,7.8679919918371715,7.797927419350495,572.1074017862069,562.5066160834502,-0.2199999988079071,0.0,,0.007635391416873648,6.08,14.5902,6.08,12.4098
22.475931,0.050096999999997394,1.8580000000021357,4.59,4.59,3.227900804302855,3.293813402123655,10.2,10.2,8.423318603398238,8.150845265950052,605.6280186009324,599.5259252433151,-0.20000000298023224,0.0,,0.0069647353437390135,6.59,14.5902,6.59,12.4098
22.524024,0.04990100000000197,1.5929999999997335,5.13,5.13,3.5904200923172525,3.6560731917214344,10.8,10.8,8.726931750840503,8.85408597498299,642.8616532654839,633.1408849304589,-0.1899999976158142,0.0,,0.00659972229594229,7.13,14.5902,7.13,12.4098
22.575668,0.04998099999999894,1.4970000000005257,5.7,5.7,4.192975415702672,4.093587522138238,11.4,11.4,9.601441414840876,9.674100971493726,675.6435396176205,669.9781753696232,-0.1599999964237213,0.0,,0.005576521489247216,7.7,14.5902,7.7,12.4098
22.631305,0.04999600000000015,3.648999999999347,6.3,6.3,4.783593811923694,4.6821299310263225,12.0,12.0,9.907649546449314,10.255377424716524,711.9630055870689,705.5982733185803,-0.09000000357627869,0.0,,0.0031359201046595032,8.3,14.5902,8.3,12.4098
22.676709,0.05002200000000201,1.7659999999999343,6.9,6.9,5.207873723093014,5.107966832695346,12.0,12.0,10.065943580585879,10.234617551387139,712.2108690397469,708.1253399080036,-0.11999999731779099,0.0,,0.004187953458423201,8.9,14.5902,8.9,12.4098
22.729452,0.04998900000000006,1.8150000000005662,7.5,7.5,5.650318523425547,5.776434753901564,12.0,12.0,10.590130382152868,10.852223782936363,716.4232637765518,705.5892424008001,-0.17000000178813934,0.0,,0.005905010995979222,9.5,14.5902,9.5,12.4098
22.785457,0.0499719999999968,2.16700000000003,8.1,8.1,6.318007949381913,6.437377221025881,12.0,12.0,10.956023149583292,10.98716295957737,722.1560032371547,706.1324095447987,-0.2800000011920929,0.0,,0.009691276152321425,10.1,14.5902,10.1,12.4098
22.8367,0.05001400000000089,12.770000000003279,8.7,8.7,7.002305274001788,7.126605015561485,12.0,12.0,11.122102136218377,11.039062642900834,724.5476246612317,701.0176712878232,-0.4300000071525574,0.0,,0.014805623074770236,10.7,14.5902,10.7,12.4098
22.87275,0.04999600000000015,1.3210000000007938,9.3,9.3,7.483934335243537,7.364046066766335,12.0,12.0,11.576224365298689,11.436095220325335,728.5222285625057,696.8541302411506,-0.6800000071525574,0.0,,0.02328271970732629,11.3,14.5902,11.3,12.4098
22.927284,0.05001299999999986,0.6279999999989627,9.9,9.9,7.943246532656195,8.074552731464559,12.0,12.0,11.830532813583662,11.936927164396764,733.4220787555214,692.5221788402362,-0.7699999809265137,0.0,,0.02619855462729746,11.9,14.5902,11.9,12.4098
22.976935,0.04998000000000147,2.9439999999993915,10.5,10.5,8.681519527932473,8.549694332290873,12.0,12.0,12.00699173688344,11.95768703772615,734.5593266719155,691.1325172159435,-0.9200000166893005,0.0,,0.031248175973726446,12.5,14.5902,12.5,12.4098
23.025666,0.049994999999999123,2.497000000001748,11.1,11.1,9.168598055923184,9.301201746814636,12.0,12.0,12.077056309370118,12.113386087696542,738.9167275081332,686.0490698593272,-1.0099999904632568,0.0,,0.03408539730260176,13.1,14.5902,13.1,12.4098
23.079045,0.05000000000000071,4.338999999998094,11.7,11.7,9.913099013198277,10.04751919300605,12.0,12.0,12.24054031183903,12.37028952014769,748.5999214248511,680.1222512972107,-1.3200000524520874,0.0,,0.04408694491779114,13.7,14.5902,13.7,12.4098
23.125054,0.050011999999998835,2.6919999999996946,12.3,12.3,10.421715909768228,10.546275149744542,12.0,12.0,12.549343427613643,12.588268190106241,747.8464139247889,675.2717825893743,-1.409999966621399,0.0,,0.046955417601613175,14.3,14.5902,14.3,12.4098
23.176448,0.049997999999998655,1.8659999999997012,12.9,12.9,11.191647711871818,11.3232134090968,12.0,12.0,12.70244749341786,12.647952825928224,746.1076843239468,675.6301687948178,-1.4700000286102295,0.0,,0.04902001112139016,14.9,14.5902,14.9,12.4098
23.225009,0.05001400000000089,2.0540000000011105,13.5,13.5,11.712980030856016,11.814962908586622,12.0,12.0,12.860741527554428,12.642762857595876,744.9289739107732,680.0818561250929,-1.3600000143051147,0.0,,0.04552817691267901,15.5,14.5902,15.5,12.4098
23.275191,0.050001999999999214,1.4849999999988484,14.1,14.1,12.501336220539436,12.558166373778631,12.0,12.0,12.972325846699874,12.520798601785737,738.6028995899727,684.9494620504948,-1.0499999523162842,0.0,,0.03541520548018446,16.1,14.5902,16.1,12.4098
23.324174,0.04998000000000147,2.1110000000028606,14.7,14.7,13.02422553002334,13.062631295682701,12.0,12.0,13.239609215815715,12.549343427613643,726.5281762149399,690.590131092629,-0.7099999785423279,0.0,,0.02423539101798902,16.7,14.5902,16.7,12.4098
23.377692,0.05012599999999878,2.3820000000007724,15.27,15.27,13.843981028117456,13.56164675083781,11.4,11.4,13.38752331328759,12.588268190106241,667.5249363335461,678.490701887715,0.11999999731779099,0.0,,-0.004234497654289998,17.27,14.5902,17.27,12.4098
23.42383,0.049882000000000204,1.224000000000558,15.81,15.81,14.373876794850025,14.305109714446436,10.8,10.8,13.361573471625857,12.414404250972636,619.0503900956285,655.5880903497196,0.7900000214576721,0.0,,-0.028465982338002137,17.81,14.5902,17.81,12.4098
23.47747,0.05108300000000199,2.1419999999992,16.32,16.32,15.149777060535813,15.068554056134595,10.2,10.2,13.13061988083644,12.50782368095487,568.5588881646363,633.5246255026938,1.3899999856948853,0.0,,-0.051429468042300044,18.32,14.5902,18.32,12.4098
